ub_dot,vb_dot,wb_dot,pb_dot,qb_dot,rb_dot,latitude_dot,longitude_dot,altitude_dot,phi_dot,theta_dot,psi_dot
-0.0161933365099722,-6.61189416066403e-05,-0.000569455290106389,8.01224841991894e-07,1.29636127932067e-05,-1.32822940481341e-05,-8.2157642058323e-06,1.16175542782137e-08,-7.88401444324261,-7.18495418294943e-05,-4.67061964231204e-06,-0.000167002099880428
-0.0161875630013483,-6.61157807126424e-05,-0.000569374291129374,8.02371630842639e-07,1.29727407000191e-05,-1.32815450665961e-05,-8.21576033181253e-06,1.16260758592516e-08,-7.88401572326817,-7.18456492690387e-05,-4.60589361283663e-06,-0.000167068561431403
-0.0161818019629818,-6.61126121694576e-05,-0.00056929344077913,8.03515230931256e-07,1.2981848742936e-05,-1.32807951432481e-05,-8.21575645928593e-06,1.16346008984257e-08,-7.88401694804736,-7.18417510269954e-05,-4.54112203490139e-06,-0.000167135019319484
-0.0161760533976904,-6.6109435993271e-05,-0.000569212739090747,8.04655658317312e-07,1.29909369154468e-05,-1.32800442813876e-05,-8.21575258824962e-06,1.1643129395549e-08,-7.88401811754056,-7.18378471193749e-05,-4.47630500782062e-06,-0.000167201473539933
-0.0161703173082845,-6.61062521979464e-05,-0.00056913218607265,8.05792912173015e-07,1.30000052175038e-05,-1.32792924828503e-05,-8.21574871870067e-06,1.16516613504438e-08,-7.88401923170826,-7.18339375621234e-05,-4.41144263093786e-06,-0.000167267924088028
-0.0161645936975536,-6.6103060801511e-05,-0.00056905178180622,8.06926983410896e-07,1.30090536389404e-05,-1.32785397521229e-05,-8.21574485063619e-06,1.16601967629232e-08,-7.88402029051099,-7.18300223712556e-05,-4.34653500360674e-06,-0.00016733437095906
-0.0161588825682682,-6.60998618182557e-05,-0.000568971526348528,8.0805787740985e-07,1.301808217924e-05,-1.32777860914646e-05,-8.21574098405326e-06,1.16687356328001e-08,-7.88402129390941,-7.18261015627357e-05,-4.28158222522388e-06,-0.000167400814148337
-0.0161531839231869,-6.60966552644519e-05,-0.000568891419705625,8.09185598117731e-07,1.30270908315428e-05,-1.32770315036862e-05,-8.21573711894899e-06,1.1677277959892e-08,-7.88402224186423,-7.18221751525616e-05,-4.21658439518863e-06,-0.000167467253651178
-0.0161474977650459,-6.60934411560905e-05,-0.000568811461997348,8.10310136569731e-07,1.30360795912133e-05,-1.32762759929434e-05,-8.21573325532045e-06,1.16858237440165e-08,-7.88402313433627,-7.1818243156689e-05,-4.15154161294069e-06,-0.00016753368946292
-0.0161418240965678,-6.60902195087111e-05,-0.000568731653187182,8.11431499711551e-07,1.30450484541609e-05,-1.32755195612469e-05,-8.21572939316475e-06,1.16943729849862e-08,-7.88402397128643,-7.18143055911111e-05,-4.08645397793153e-06,-0.000167600121578913
-0.0161361629204543,-6.6086990337489e-05,-0.000568651993326951,8.12549689412183e-07,1.30539974163362e-05,-1.32747622105859e-05,-8.21572553247897e-06,1.17029256826142e-08,-7.88402475267567,-7.18103624718142e-05,-4.02132158964307e-06,-0.000167666549994525
-0.0161305142393975,-6.60837536582762e-05,-0.000568572482499226,8.13664697203041e-07,1.30629264727706e-05,-1.32740039455857e-05,-8.21572167326021e-06,1.17114818367176e-08,-7.88402547846508,-7.18064138147617e-05,-3.95614454757509e-06,-0.000167732974705132
-0.0161248780560672,-6.60805094869002e-05,-0.000568493120715079,8.14776530012485e-07,1.3071835619898e-05,-1.32732447688205e-05,-8.21571781550554e-06,1.17200414471046e-08,-7.8840261486158,-7.18024596359539e-05,-3.89092295124914e-06,-0.000167799395706132
-0.016119254373114,-6.60772578393344e-05,-0.000568413908072219,8.15885183516842e-07,1.30807248495129e-05,-1.32724846826414e-05,-8.21571395921205e-06,1.17286045135971e-08,-7.88402676308907,-7.17984999513403e-05,-3.82565690020735e-06,-0.000167865812992931
-0.0161136431931791,-6.60739987318297e-05,-0.000568334844516521,8.16990668045474e-07,1.30895941623926e-05,-1.32717236903572e-05,-8.21571010437684e-06,1.17371710360031e-08,-7.88402732184621,-7.17945347769236e-05,-3.76034649402989e-06,-0.000167932226560954
-0.0161080445188794,-6.60707321790237e-05,-0.000568255930191891,8.18092967572131e-07,1.30984435507931e-05,-1.32709617959322e-05,-8.21570625099699e-06,1.1745741014135e-08,-7.88402782484862,-7.17905641286618e-05,-3.69499183229768e-06,-0.000167998636405641
-0.016102458352817,-6.60674581976009e-05,-0.000568177165109765,8.19192096941131e-07,1.31072730117309e-05,-1.32701990002013e-05,-8.21570239906958e-06,1.17543144478055e-08,-7.88402827205781,-7.17865880225523e-05,-3.62959301462721e-06,-0.000168065042522444
-0.0160968846975797,-6.60641768024557e-05,-0.000568098549280975,8.20288048866952e-07,1.31160825401435e-05,-1.32694353069993e-05,-8.2156985485917e-06,1.17628913368317e-08,-7.88402866343534,-7.17826064745497e-05,-3.56415014065464e-06,-0.000168131444906831
-0.0160913235557349,-6.60608880095198e-05,-0.000568020082746592,8.21380820913072e-07,1.31248721309271e-05,-1.32686707205083e-05,-8.21569469956043e-06,1.17714716810213e-08,-7.88402899894288,-7.17786195006332e-05,-3.49866331003102e-06,-0.000168197843554284
-0.0160857749298367,-6.60575918365602e-05,-0.000567941765596625,8.22470422658145e-07,1.31336417828552e-05,-1.32679052426558e-05,-8.21569085197284e-06,1.17800554801867e-08,-7.88402927854218,-7.17746271167756e-05,-3.43313262243894e-06,-0.000168264238460299
-0.0160802388224188,-6.60542882971286e-05,-0.000567863597828644,8.23556844947634e-07,1.31423914866674e-05,-1.3267138876524e-05,-8.21568700582604e-06,1.17886427341449e-08,-7.88402950219508,-7.1770629338955e-05,-3.36755817757608e-06,-0.00016833062962039
-0.016074715235998,-6.60509774065704e-05,-0.000567785579519535,8.24640092853856e-07,1.31511212424187e-05,-1.32663716243508e-05,-8.21568316111709e-06,1.1797233442699e-08,-7.88402966986349,-7.17666261831314e-05,-3.3019400751642e-06,-0.000168397017030082
-0.0160692041730751,-6.60476591829787e-05,-0.00056770771065023,8.25720165429278e-07,1.31598310434816e-05,-1.32656034910698e-05,-8.21567931784307e-06,1.18058276056658e-08,-7.88402978150942,-7.17626176653009e-05,-3.23627841494272e-06,-0.000168463400684915
-0.0160637056361402,-6.60443336414143e-05,-0.00056762999140007,8.26797067536511e-07,1.31685208880991e-05,-1.32648344768133e-05,-8.21567547600107e-06,1.18144252228529e-08,-7.88402983709496,-7.17586038014105e-05,-3.17057329667701e-06,-0.000168529780580446
-0.0160582196276517,-6.60410007977223e-05,-0.00056755242161506,8.27870787039619e-07,1.3177190769677e-05,-1.32640645870533e-05,-8.21567163558816e-06,1.18230262940725e-08,-7.88402983658228,-7.17545846074351e-05,-3.10482482015098e-06,-0.000168596156712244
-0.0160527461500658,-6.6037660667019e-05,-0.000567475001512933,8.28941334972585e-07,1.31858406863708e-05,-1.32632938230117e-05,-8.21566779660142e-06,1.18316308191367e-08,-7.88402977993365,-7.17505600993504e-05,-3.03903308516945e-06,-0.000168662529075896
-0.0160472852058161,-6.60343132650489e-05,-0.000567397731033254,8.30008708694567e-07,1.31944706312171e-05,-1.32625221892716e-05,-8.21566395903793e-06,1.18402387978529e-08,-7.88402966711141,-7.17465302931175e-05,-2.97319819155429e-06,-0.000168728897666996
-0.0160418367973159,-6.60309586096447e-05,-0.000567320610242652,8.31072912830025e-07,1.32030806006469e-05,-1.3261749687133e-05,-8.21566012289476e-06,1.18488502300333e-08,-7.884029498078,-7.17424952046934e-05,-2.90732023915279e-06,-0.000168795262481162
-0.0160364009269651,-6.60275967141466e-05,-0.000567243639180221,8.32133932921741e-07,1.32116705915434e-05,-1.32609763211326e-05,-8.21565628816899e-06,1.18574651154851e-08,-7.88402927279594,-7.17384548500586e-05,-2.84139932783649e-06,-0.000168861623514023
-0.0160309775971494,-6.60242275966338e-05,-0.00056716681789568,8.3319178172252e-07,1.32202406025413e-05,-1.32602020929779e-05,-8.21565245485769e-06,1.18660834540156e-08,-7.88402899122782,-7.17344092451859e-05,-2.77543555749281e-06,-0.000168927980761219
-0.0160255668102297,-6.60208512725385e-05,-0.000567090146389531,8.34246459561619e-07,1.32287906246308e-05,-1.32594270057988e-05,-8.21564862295793e-06,1.18747052454369e-08,-7.88402865333634,-7.17303584060259e-05,-2.70942902802242e-06,-0.000168994334218409
-0.0160201685685557,-6.60174677567758e-05,-0.000567013624766411,8.35297965131566e-07,1.32373206571913e-05,-1.32586510626241e-05,-8.2156447924668e-06,1.18833304895561e-08,-7.88402825908427,-7.17263023485601e-05,-2.64337983935625e-06,-0.000169060683881266
-0.0160147828744633,-6.60140770675915e-05,-0.000566937253038172,8.36346288465927e-07,1.32458306938697e-05,-1.32578742679467e-05,-8.21564096338135e-06,1.1891959186185e-08,-7.88402780843447,-7.17222410887143e-05,-2.57728809143826e-06,-0.000169127029745475
-0.0160094097302657,-6.60106792175937e-05,-0.000566861031213341,8.37391444579429e-07,1.32543207323025e-05,-1.32570966224293e-05,-8.21563713569868e-06,1.19005913351308e-08,-7.88402730134989,-7.17181746424954e-05,-2.51115388423935e-06,-0.00016919337180674
-0.0160040491382571,-6.60072742261e-05,-0.000566784959362522,8.38433423908152e-07,1.32627907684255e-05,-1.3256318129636e-05,-8.21563330941583e-06,1.1909226936196e-08,-7.88402673779356,-7.17141030258348e-05,-2.44497731774624e-06,-0.000169259710060775
-0.0159987011007236,-6.60038621072868e-05,-0.000566709037523184,8.39472237830258e-07,1.32712407998706e-05,-1.32555387927547e-05,-8.21562948452989e-06,1.19178659891922e-08,-7.88402611772861,-7.17100262547064e-05,-2.37875849196035e-06,-0.000169326044503308
-0.015993365619926,-6.60004428775923e-05,-0.000566633265741258,8.40507873534423e-07,1.3279670819375e-05,-1.32547586151636e-05,-8.21562566103792e-06,1.19265084939264e-08,-7.88402544111822,-7.17059443450517e-05,-2.31249750690942e-06,-0.000169392375130088
-0.0159880426981133,-6.59970165540133e-05,-0.000566557644056775,8.41540340307177e-07,1.32880808254738e-05,-1.32539775993199e-05,-8.215621838937e-06,1.19351544502056e-08,-7.88402470792569,-7.17018573128321e-05,-2.24619446263311e-06,-0.000169458701936872
-0.0159827323375144,-6.59935831521449e-05,-0.000566482172463832,8.42569630268603e-07,1.32964708136282e-05,-1.32531957477491e-05,-8.21561801822418e-06,1.19438038578369e-08,-7.8840239181144,-7.16977651740103e-05,-2.17984945920341e-06,-0.000169525024919436
-0.0159774345403452,-6.59901426868434e-05,-0.000566406851043642,8.43595749882317e-07,1.33048407811777e-05,-1.32524130652731e-05,-8.21561419889654e-06,1.19524567166269e-08,-7.8840230716478,-7.16936679445379e-05,-2.11346259669262e-06,-0.000169591344073566
-0.0159721493087999,-6.59866951754177e-05,-0.000566331679819953,8.4461869869062e-07,1.33131907231641e-05,-1.32516295523897e-05,-8.21561038095114e-06,1.19611130263826e-08,-7.88402216848945,-7.16895656403823e-05,-2.04703397520735e-06,-0.000169657659395068
-0.0159668766450588,-6.59832406340669e-05,-0.000566256658834039,8.45638475670271e-07,1.33215206334366e-05,-1.32508452136311e-05,-8.21560656438506e-06,1.19697727869061e-08,-7.88402120860297,-7.16854582774748e-05,-1.98056369486424e-06,-0.000169723970879757
-0.0159616165512817,-6.59797790796973e-05,-0.000566181788147298,8.46655080457937e-07,1.33298305130923e-05,-1.32500600506563e-05,-8.21560274919534e-06,1.19784359980042e-08,-7.88402019195209,-7.16813458717664e-05,-1.91405185580502e-06,-0.000169790278523466
-0.0159563690296195,-6.59763105264402e-05,-0.0005661070677326,8.47668511149382e-07,1.33381203573143e-05,-1.32492740676571e-05,-8.21559893537907e-06,1.19871026594882e-08,-7.8840191185006,-7.16772284392312e-05,-1.84749855818627e-06,-0.000169856582322043
-0.0159511340822002,-6.59728349908968e-05,-0.000566032497679766,8.4867877416151e-07,1.33463901599613e-05,-1.32484872675294e-05,-8.21559512293329e-06,1.19957727711555e-08,-7.88401798821239,-7.16731059958009e-05,-1.78090390217722e-06,-0.000169922882271349
-0.0159459117111324,-6.59693524907058e-05,-0.000565958078032024,8.4968587085599e-07,1.33546399195582e-05,-1.32476996525579e-05,-8.21559131185508e-06,1.20044463328174e-08,-7.88401680105145,-7.16689785574245e-05,-1.7142679879756e-06,-0.000169989178367261
-0.0159407019185152,-6.5965863041223e-05,-0.000565883808800086,8.50689789890788e-07,1.33628696326585e-05,-1.3246911225177e-05,-8.2155875021415e-06,1.20131233442758e-08,-7.88401555698183,-7.16648461400433e-05,-1.64759091579739e-06,-0.000170055470605666
-0.0159355047064266,-6.59623666595006e-05,-0.000565809690004253,8.51690545205626e-07,1.33710792950855e-05,-1.32461219900496e-05,-8.2155836937896e-06,1.20218038053326e-08,-7.88401425596767,-7.16607087596093e-05,-1.58087278586847e-06,-0.000170121758982471
-0.0159303200769234,-6.5958863359819e-05,-0.000565735721734956,8.52688124993997e-07,1.33792689015804e-05,-1.32453319490839e-05,-8.21557988679646e-06,1.20304877157943e-08,-7.88401289797322,-7.16565664320616e-05,-1.51411369843134e-06,-0.000170188043493596
-0.0159251480320554,-6.59553531612636e-05,-0.000565661903976261,8.53682542738544e-07,1.33874384513988e-05,-1.32445411038586e-05,-8.21557608115912e-06,1.20391750754674e-08,-7.8840114829628,-7.16524191733559e-05,-1.44731375375473e-06,-0.000170254324134975
-0.0159199885738509,-6.59518360777676e-05,-0.000565588236808824,8.54673785538981e-07,1.33955879408062e-05,-1.32437494605287e-05,-8.21557227687465e-06,1.20478658841535e-08,-7.88401001090079,-7.16482669994107e-05,-1.38047305211671e-06,-0.000170320600902552
-0.0159148417043158,-6.59483121271884e-05,-0.000565514720217754,8.55661858783827e-07,1.34037173642323e-05,-1.32429570191688e-05,-8.2155684739401e-06,1.20565601416545e-08,-7.88400848175171,-7.16441099261747e-05,-1.3135916938154e-06,-0.000170386873792295
-0.0159097074254495,-6.59447813253777e-05,-0.000565441354278511,8.56646766662767e-07,1.34118267194426e-05,-1.32421637833104e-05,-8.21556467235255e-06,1.2065257847772e-08,-7.88400689548012,-7.16399479695928e-05,-1.24666977916807e-06,-0.00017045314280018
-0.0159045857392267,-6.59412436876602e-05,-0.00056536813900258,8.57628502955525e-07,1.34199160052382e-05,-1.32413697574613e-05,-8.21556087210903e-06,1.20739590023123e-08,-7.88400525205069,-7.16357811455934e-05,-1.17970740851144e-06,-0.000170519407922196
-0.0158994766476058,-6.59376992332913e-05,-0.000565295074453918,8.58607073127381e-07,1.34279852139034e-05,-1.32405749428954e-05,-8.21555707320661e-06,1.20826636050769e-08,-7.88400355142817,-7.16316094701133e-05,-1.11270468218829e-06,-0.000170585669154352
-0.0158943801525316,-6.59341479759996e-05,-0.000565222160622325,8.59582476481751e-07,1.34360343461058e-05,-1.32397793430572e-05,-8.21555327564235e-06,1.20913716558675e-08,-7.88400179357738,-7.16274329590939e-05,-1.04566170057072e-06,-0.000170651926492671
-0.0158892962559335,-6.59305899328617e-05,-0.000565149397606221,8.60554712801378e-07,1.34440633958388e-05,-1.32389829611966e-05,-8.2155494794133e-06,1.21000831544902e-08,-7.88399997846326,-7.1623251628448e-05,-9.78578564041094e-07,-0.000170718179933186
-0.0158842249597168,-6.59270251198128e-05,-0.00056507678536024,8.61523780275755e-07,1.34520723613847e-05,-1.32381858002293e-05,-8.21554568451651e-06,1.21087981007417e-08,-7.88399810605081,-7.16190654941123e-05,-9.11455372997535e-07,-0.000170784429471946
-0.0158791662657794,-6.59234535540058e-05,-0.000565004323989056,8.6248968228983e-07,1.34600612370753e-05,-1.32373878616418e-05,-8.21554189094904e-06,1.21175164944282e-08,-7.88399617630512,-7.161487457202e-05,-8.44292227859107e-07,-0.00017085067510502
-0.015874120175995,-6.59198752532182e-05,-0.000564932013504637,8.63452411755164e-07,1.34680300227117e-05,-1.32365891504857e-05,-8.21553809870795e-06,1.21262383353463e-08,-7.88399418919137,-7.16106788781036e-05,-7.7708922905841e-07,-0.000170916916828484
-0.0158690866922224,-6.59162902312549e-05,-0.000564859853952837,8.64411982200481e-07,1.34759787133064e-05,-1.32357896685847e-05,-8.21553430779027e-06,1.21349636233021e-08,-7.88399214467482,-7.16064784282902e-05,-7.09846477041081e-07,-0.00017098315463843
-0.0158640658163016,-6.59126985056747e-05,-0.000564787845277173,8.65368387058637e-07,1.34839073064204e-05,-1.3234989419167e-05,-8.21553051819308e-06,1.21436923580923e-08,-7.88399004272084,-7.16022732384893e-05,-6.42564072279391e-07,-0.00017104938853097
-0.0158590575500647,-6.59091000933497e-05,-0.000564715987658976,8.66321623248307e-07,1.34918157983318e-05,-1.32341884051436e-05,-8.21552672991342e-06,1.21524245395179e-08,-7.88398788329485,-7.1598063324632e-05,-5.75242115247449e-07,-0.000171115618502224
-0.0158540618953135,-6.59054950109955e-05,-0.000564644281038715,8.67271696614364e-07,1.34997041870947e-05,-1.3233386629076e-05,-8.21552294294833e-06,1.21611601673803e-08,-7.88398566636238,-7.15938487026265e-05,-5.07880706446148e-07,-0.00017118184454833
-0.0158490788538474,-6.59018832744815e-05,-0.00056457272546034,8.68218601145458e-07,1.35075724687449e-05,-1.32325840942821e-05,-8.21551915729488e-06,1.21698992414806e-08,-7.88398339188903,-7.15896293884029e-05,-4.40479946379757e-07,-0.000171248066665437
-0.015844108427436,-6.58982649006032e-05,-0.000564501320936203,8.69162342608979e-07,1.35154206411933e-05,-1.3231780804077e-05,-8.2155153729501e-06,1.21786417616199e-08,-7.88398105984052,-7.15854053978804e-05,-3.73039935576141e-07,-0.000171314284849715
-0.0158391506178414,-6.58946399060105e-05,-0.00056443006759247,8.70102927968741e-07,1.3523248698824e-05,-1.32309767605663e-05,-8.21551158991106e-06,1.21873877275946e-08,-7.88397867018261,-7.15811767469563e-05,-3.05560774580627e-07,-0.000171380499097343
-0.0158342054268006,-6.58910083075857e-05,-0.000564358965371482,8.71040341384746e-07,1.35310566417129e-05,-1.32301719664981e-05,-8.21550780817479e-06,1.21961371392058e-08,-7.88397622288117,-7.1576943451551e-05,-2.38042563951642e-07,-0.000171446709404517
-0.0158292728560422,-6.58873701207506e-05,-0.000564288014305511,8.719745860501e-07,1.35388444640964e-05,-1.32293664265852e-05,-8.21550402773835e-06,1.22048899962545e-08,-7.88397371790217,-7.15727055275777e-05,-1.70485404264324e-07,-0.000171512915767444
-0.0158243460066628,-6.58837177908676e-05,-0.00056419664141947,8.7325414815984e-07,1.35469112617821e-05,-1.32285693353136e-05,-8.21550024859934e-06,1.22136462985358e-08,-7.88397115524625,-7.15684623977061e-05,-1.02888881074458e-07,-0.000171579118197951
-0.0158194277207539,-6.58800258511796e-05,-0.000564093504860442,8.74704935622673e-07,1.35550751264831e-05,-1.32277788244541e-05,-8.21549647075667e-06,1.22224060458452e-08,-7.88396853499296,-7.15642122001348e-05,-3.52515592258676e-08,-0.000171645316749571
-0.0158145220300945,-6.58762906553083e-05,-0.000563990722309144,8.76116861580272e-07,1.35631476569844e-05,-1.32269898411415e-05,-8.21549269420761e-06,1.22311692379832e-08,-7.8839658571193,-7.15599548975391e-05,3.24263123820044e-08,-0.000171711511435608
-0.0158096289341787,-6.58725115689485e-05,-0.000563888348025696,8.77491623460772e-07,1.35711308942907e-05,-1.3226202186223e-05,-8.21548891894921e-06,1.22399358747458e-08,-7.88396312158892,-7.15556906800808e-05,1.00144282163835e-07,-0.000171777702262858
-0.0158047484325771,-6.58686880882497e-05,-0.000563786433682936,8.78830866894755e-07,1.357902693188e-05,-1.32254156618281e-05,-8.21548514497855e-06,1.22487059559324e-08,-7.88396032836561,-7.155141972952e-05,1.67901908876282e-07,-0.000171843889237124
-0.0157998805249387,-6.58648198405103e-05,-0.000563685028371213,8.80136162300181e-07,1.35868379189642e-05,-1.32246300756596e-05,-8.21548137229265e-06,1.22574794813377e-08,-7.88395747741329,-7.1547142219625e-05,2.35698761889781e-07,-0.000171910072363249
-0.015795025211001,-6.58609065717075e-05,-0.000563584178694893,8.81409021539844e-07,1.35945660460637e-05,-1.32238452436041e-05,-8.21547760088859e-06,1.22662564507601e-08,-7.88395456869597,-7.15428583164542e-05,3.03534421410373e-07,-0.000171976251645141
-0.0157901824905786,-6.58569481540514e-05,-0.000563483928640197,8.82650879153364e-07,1.36022135418362e-05,-1.32230609834811e-05,-8.21547383076341e-06,1.22750368639979e-08,-7.88395160217784,-7.15385681786724e-05,3.71408478719179e-07,-0.000172042427085804
-0.0157853523635682,-6.58529445697401e-05,-0.000563384319649077,8.83863133475111e-07,1.36097826716999e-05,-1.32222771233592e-05,-8.21547006191417e-06,1.22838207208488e-08,-7.88394857782318,-7.15342719578596e-05,4.39320536318511e-07,-0.000172108598687363
-0.0157805348299404,-6.58488959205637e-05,-0.000563285390727493,8.85047121911843e-07,1.36172757254047e-05,-1.32214934925242e-05,-8.21546629433792e-06,1.22926080211055e-08,-7.88394549559643,-7.15299697987651e-05,5.07270208108225e-07,-0.000172174766451094
-0.0157757298897573,-6.5844802413749e-05,-0.00056318717826105,8.86204117662789e-07,1.36246950145489e-05,-1.32207099269436e-05,-8.2154625280317e-06,1.23013987645652e-08,-7.88394235546214,-7.15256618396395e-05,5.75257119491147e-07,-0.000172240930377451
-0.0157709375431538,-6.58406643615564e-05,-0.000563089716203496,8.8733534565417e-07,1.36320428670216e-05,-1.32199262707109e-05,-8.21545876299257e-06,1.23101929510245e-08,-7.88393915738503,-7.15213482124327e-05,6.43280907474115e-07,-0.000172307090466088
-0.0157661577903449,-6.58364821775614e-05,-0.000562993036056235,8.88442002391216e-07,1.36393216262174e-05,-1.32191423697213e-05,-8.21545499921758e-06,1.23189905802803e-08,-7.88393590132996,-7.15170290430915e-05,7.11341220741226e-07,-0.000172373246715903
-0.0157613906316209,-6.5832256374198e-05,-0.000562897166899423,8.89525202509909e-07,1.36465336358538e-05,-1.32183580766771e-05,-8.21545123670378e-06,1.23277916521288e-08,-7.88393258726192,-7.15127044517496e-05,7.79437719703277e-07,-0.000172439399125045
-0.0157566360673508,-6.58279875554897e-05,-0.000562802135455612,8.90586047322163e-07,1.36536812432536e-05,-1.32175732512065e-05,-8.21544747544821e-06,1.23365961663617e-08,-7.88392921514605,-7.1508374553024e-05,8.47570076496e-07,-0.000172505547690955
-0.0157518940979764,-6.5823676413411e-05,-0.000562707966000017,8.9162557222669e-07,1.36607667956064e-05,-1.32167877577802e-05,-8.21544371544792e-06,1.23454041227754e-08,-7.88392578494766,-7.15040394561726e-05,9.15737974995465e-07,-0.000172571692410393
-0.0157471647240173,-6.58193237283722e-05,-0.000562614680643139,8.92644784268711e-07,1.36677926298134e-05,-1.32160014644069e-05,-8.21543995669995e-06,1.23542155211659e-08,-7.88392229663218,-7.14996992653641e-05,9.83941110785929e-07,-0.000172637833279461
-0.0157424479460566,-6.58149303593668e-05,-0.000562522299147653,8.93644644172736e-07,1.3674761071034e-05,-1.32152142466689e-05,-8.21543619920137e-06,1.23630303613249e-08,-7.88391875016521,-7.14953540798336e-05,1.05217919111969e-06,-0.000172703970293629
-0.0157377437647563,-6.58104972431489e-05,-0.000562430839043335,8.94626070542981e-07,1.36816744281141e-05,-1.32144259857854e-05,-8.2154324429492e-06,1.23718486430486e-08,-7.88391514551249,-7.1491003994095e-05,1.1204519348241e-06,-0.000172770103447768
-0.0157330521808397,-6.58060253883042e-05,-0.000562340315764727,8.95589958303614e-07,1.36885349929427e-05,-1.32136365668715e-05,-8.21542868794049e-06,1.23806703661285e-08,-7.88391148263994,-7.14866490981575e-05,1.18875907223757e-06,-0.000172836232736175
-0.0157283731951041,-6.58015158770051e-05,-0.000562250742629126,8.96537154422961e-07,1.36953450295017e-05,-1.32128458820147e-05,-8.21542493417229e-06,1.23894955303611e-08,-7.88390776151361,-7.14822894776909e-05,1.25710034508422e-06,-0.000172902358152599
-0.0157237068084006,-6.57969698492529e-05,-0.000562162130816392,8.97468474200324e-07,1.37021067798948e-05,-1.32120538269007e-05,-8.21542118164164e-06,1.23983241355381e-08,-7.88390398209971,-7.14779252141642e-05,1.32547550636084e-06,-0.000172968479690269
-0.015719053021653,-6.57923885131334e-05,-0.00056207448962002,8.98384710278014e-07,1.37088224503414e-05,-1.32112603043578e-05,-8.21541743034558e-06,1.24071561814563e-08,-7.88390014436461,-7.14735563850574e-05,1.39388432018889e-06,-0.000173034597341916
-0.015714411835839,-6.57877731278372e-05,-0.000561987826310109,8.99286599476255e-07,1.37154942182859e-05,-1.32104652224426e-05,-8.21541368028115e-06,1.24159916679032e-08,-7.88389624827484,-7.1469183064021e-05,1.46232656164419e-06,-0.000173100711099812
-0.015709783251996,-6.57831250099813e-05,-0.000561902146307564,9.00174875475298e-07,1.37221242235017e-05,-1.32096684936032e-05,-8.21540993144539e-06,1.24248305946757e-08,-7.88389229379708,-7.1464805321009e-05,1.53080201659545e-06,-0.000173166820955779
-0.0157051672712203,-6.57784455217469e-05,-0.000561817453223777,9.01050223678227e-07,1.37287145628841e-05,-1.32088700349585e-05,-8.21540618383535e-06,1.24336729615666e-08,-7.88388828089818,-7.14604232224579e-05,1.59931048151926e-06,-0.000173232926901237
-0.0157005638946541,-6.57737360718127e-05,-0.000561733748852033,9.01913302787521e-07,1.3735267299394e-05,-1.32080697707089e-05,-8.21540243744807e-06,1.24425187683687e-08,-7.88388420954512,-7.14560368314072e-05,1.6678517632735e-06,-0.000173299028927206
-0.0156959731235019,-6.57689981095715e-05,-0.000561651033370637,9.02764759907362e-07,1.3741784442481e-05,-1.32072676287169e-05,-8.21539869228058e-06,1.24513680148705e-08,-7.88388007970507,-7.14516462076554e-05,1.73642567890568e-06,-0.000173365127024353
-0.0156913949590033,-6.57642331219933e-05,-0.000561569305248409,9.0360519986048e-07,1.37482679620622e-05,-1.32064635438186e-05,-8.21539494832991e-06,1.24602207008654e-08,-7.88387589134532,-7.14472514078945e-05,1.80503205541949e-06,-0.000173431221183004
-0.0156868294024553,-6.57594426297474e-05,-0.000561488561484539,9.04435201457365e-07,1.37547197761459e-05,-1.32056574533594e-05,-8.21539120559312e-06,1.24690768261471e-08,-7.88387164443335,-7.14428524858141e-05,1.8736707295306e-06,-0.000173497311393175
-0.0156822764551943,-6.57546281797178e-05,-0.000561408797464241,9.05255333361762e-07,1.3761141754047e-05,-1.32048493005629e-05,-8.21538746406723e-06,1.24779363905098e-08,-7.88386733893678,-7.14384494922563e-05,1.94234154742383e-06,-0.000173563397644593
-0.0156777361185963,-6.5749791349521e-05,-0.00056133000721911,9.06066122464594e-07,1.37675357114355e-05,-1.32040390361317e-05,-8.21538372374929e-06,1.24867993937386e-08,-7.88386297482338,-7.14340424753311e-05,2.01104436450473e-06,-0.000173629479926728
-0.0156732083940811,-6.57449337344816e-05,-0.00056125218341988,9.06868075082759e-07,1.37739034094098e-05,-1.32032266120721e-05,-8.21537998463632e-06,1.24956658356282e-08,-7.88385855206107,-7.14296314805235e-05,2.0797790451191e-06,-0.000173695558228811
-0.0156686932830987,-6.57400569505188e-05,-0.000561175317330947,9.07661695108752e-07,1.37802465580962e-05,-1.32024119879962e-05,-8.21537624672536e-06,1.25045357159691e-08,-7.88385407061795,-7.14252165508453e-05,2.14854546228753e-06,-0.00017376163253986
-0.0156641907871372,-6.57351626273187e-05,-0.000561099399113722,9.08447447156338e-07,1.37865668068277e-05,-1.32015951254625e-05,-8.21537251001346e-06,1.25134090345523e-08,-7.88384953046224,-7.14207977268718e-05,2.21734349743722e-06,-0.000173827702848707
-0.0156597009077145,-6.57302524053952e-05,-0.000561024417660811,9.09225770909122e-07,1.37928657492634e-05,-1.32007759947279e-05,-8.21536877449764e-06,1.25222857911689e-08,-7.88384493156232,-7.14163750468865e-05,2.28617304009977e-06,-0.000173893769144015
